date_str,year_month,year,cost_gas_eur_mwh,cost_coal_eur_mwh,cost_diesel_eur_mwh,cost_uranium_eur_mwh,eu_ets_price_eur_tco2
2022-05-09,2022-05,2022,80.49,36.25832254813461,,2.544974630763629,
2022-05-10,2022-05,2022,67.34,36.39297989942461,,2.544974630763629,
2022-05-11,2022-05,2022,70.32,37.147899778362074,,2.544974630763629,
2022-05-12,2022-05,2022,82.55,38.02078706142998,,2.544974630763629,
2022-05-13,2022-05,2022,77.29,37.67910829758827,,2.544974630763629,
2022-05-14,2022-05,2022,75.14,37.67910829758827,,2.544974630763629,
2022-05-15,2022-05,2022,72.97,37.67910829758827,,2.544974630763629,
2022-05-16,2022-05,2022,72.77,38.40604524251139,,2.544974630763629,
2022-05-17,2022-05,2022,70.49,38.7769678765179,,2.544974630763629,
2022-05-18,2022-05,2022,76.11,38.31839386452124,,2.544974630763629,
2022-05-19,2022-05,2022,76.02,38.94514810803179,,2.544974630763629,
2022-05-20,2022-05,2022,75.35,38.90239096313988,,2.544974630763629,
2022-05-21,2022-05,2022,75.28,38.90239096313988,,2.544974630763629,
2022-05-22,2022-05,2022,78.08,38.90239096313988,,2.544974630763629,
2022-05-23,2022-05,2022,74.83,38.558396731528795,,2.544974630763629,
2022-05-24,2022-05,2022,75.18,38.067033238509914,,2.544974630763629,
2022-05-25,2022-05,2022,76.52,37.75946157506039,,2.544974630763629,
2022-05-26,2022-05,2022,74.89,37.99329109426111,,2.544974630763629,
2022-05-27,2022-05,2022,67.82,37.56027348999557,,2.544974630763629,
2022-05-28,2022-05,2022,73.77,37.56027348999557,,2.544974630763629,
2022-05-29,2022-05,2022,78.19,37.56027348999557,,2.544974630763629,
2022-05-30,2022-05,2022,80.59,37.56027348999557,,2.544974630763629,
2022-05-31,2022-05,2022,81.96,37.441584008754134,,2.544974630763629,
2022-06-01,2022-06,2022,77.63,37.0240596063914,,2.544974630763629,
2022-06-02,2022-06,2022,75.62,37.30185515602734,,2.544974630763629,
2022-06-03,2022-06,2022,76.62,36.96563741084812,,2.544974630763629,
2022-06-04,2022-06,2022,77.94,36.96563741084812,,2.544974630763629,
2022-06-05,2022-06,2022,76.39,36.96563741084812,,2.544974630763629,
2022-06-06,2022-06,2022,74.45,37.796349573411604,,2.544974630763629,
2022-06-07,2022-06,2022,72.09,37.487887974384876,,2.544974630763629,
2022-06-08,2022-06,2022,71.71,37.26168848247662,,2.544974630763629,
2022-06-09,2022-06,2022,79.79,36.86883381711991,,2.544974630763629,
2022-06-10,2022-06,2022,78.98,36.7305397498925,,2.544974630763629,
2022-06-11,2022-06,2022,74.7,36.7305397498925,,2.544974630763629,
2022-06-12,2022-06,2022,76.04,36.7305397498925,,2.544974630763629,
2022-06-13,2022-06,2022,79.32,37.18299508206344,,2.544974630763629,
2022-06-14,2022-06,2022,87.98,38.216875602851495,,2.544974630763629,
2022-06-15,2022-06,2022,102.09,38.59439899504734,,2.544974630763629,
2022-06-16,2022-06,2022,121.54,38.930368366050644,,2.544974630763629,
2022-06-17,2022-06,2022,115.41,39.079154168780505,,2.544974630763629,
2022-06-18,2022-06,2022,105.35,39.079154168780505,,2.544974630763629,
2022-06-19,2022-06,2022,112.86,39.079154168780505,,2.544974630763629,
2022-06-20,2022-06,2022,117.58,39.079154168780505,,2.544974630763629,
2022-06-21,2022-06,2022,114.56,40.34370256294553,,2.544974630763629,
2022-06-22,2022-06,2022,117.67,40.23996898310103,,2.544974630763629,
2022-06-23,2022-06,2022,121.94,40.352603085311785,,2.544974630763629,
2022-06-24,2022-06,2022,114.84,41.210393633080685,,2.544974630763629,
2022-06-25,2022-06,2022,117.73,41.210393633080685,,2.544974630763629,
2022-06-26,2022-06,2022,123.73,41.210393633080685,,2.544974630763629,
2022-06-27,2022-06,2022,120.63,42.96095768718086,,2.544974630763629,
2022-06-28,2022-06,2022,116.11,42.43661363516882,,2.544974630763629,
2022-06-29,2022-06,2022,114.77,42.55112380992131,,2.544974630763629,
2022-06-30,2022-06,2022,124.69,43.552525512203424,,2.544974630763629,
2022-07-01,2022-07,2022,124.62,43.0305234398114,,2.544974630763629,
2022-07-02,2022-07,2022,122.83,43.0305234398114,,2.544974630763629,
2022-07-03,2022-07,2022,135.3,43.0305234398114,,2.544974630763629,
2022-07-04,2022-07,2022,135.07,43.0305234398114,,2.544974630763629,
2022-07-05,2022-07,2022,145.5,44.68589011438747,,2.544974630763629,
2022-07-06,2022-07,2022,139.8,46.16906889304957,,2.544974630763629,
2022-07-07,2022-07,2022,150.38,46.431757599752004,,2.544974630763629,
2022-07-08,2022-07,2022,146.65,46.93022719384455,,2.544974630763629,
2022-07-09,2022-07,2022,139.26,46.93022719384455,,2.544974630763629,
2022-07-10,2022-07,2022,147.49,46.93022719384455,,2.544974630763629,
2022-07-11,2022-07,2022,142.61,47.12867200908003,,2.544974630763629,
2022-07-12,2022-07,2022,140.79,48.235135176675605,,2.544974630763629,
2022-07-13,2022-07,2022,146.45,48.304441380896314,,2.544974630763629,
2022-07-14,2022-07,2022,139.19,48.00025726456244,,2.544974630763629,
2022-07-15,2022-07,2022,120.92,47.114948140543675,,2.544974630763629,
2022-07-16,2022-07,2022,88.3,47.114948140543675,,2.544974630763629,
2022-07-17,2022-07,2022,87.98,47.114948140543675,,2.544974630763629,
2022-07-18,2022-07,2022,109.11,45.586712389272094,,2.544974630763629,
2022-07-19,2022-07,2022,112.95,44.9251814910177,,2.544974630763629,
2022-07-20,2022-07,2022,115.5,45.14725300570065,,2.544974630763629,
2022-07-21,2022-07,2022,124.95,45.241859837520586,,2.544974630763629,
2022-07-22,2022-07,2022,127.06,45.252617461855436,,2.544974630763629,
2022-07-23,2022-07,2022,126.08,45.252617461855436,,2.544974630763629,
2022-07-24,2022-07,2022,130.86,45.252617461855436,,2.544974630763629,
2022-07-25,2022-07,2022,130.16,46.609725987663936,,2.544974630763629,
2022-07-26,2022-07,2022,131.88,46.65925022400462,,2.544974630763629,
2022-07-27,2022-07,2022,143.14,47.21992489639323,,2.544974630763629,
2022-07-28,2022-07,2022,138.83,46.929358756979255,,2.544974630763629,
2022-07-29,2022-07,2022,119.98,46.88692764454655,,2.544974630763629,
2022-07-30,2022-07,2022,100.53,46.88692764454655,,2.544974630763629,
2022-07-31,2022-07,2022,118.06,46.88692764454655,,2.544974630763629,
2022-08-01,2022-08,2022,124.33,43.985726386679566,,2.544974630763629,
2022-08-02,2022-08,2022,130.86,43.53658796020129,,2.544974630763629,
2022-08-03,2022-08,2022,131.04,42.68314411398134,,2.544974630763629,
2022-08-04,2022-08,2022,129.16,39.59085471108155,,2.544974630763629,
2022-08-05,2022-08,2022,126.69,37.60023648147507,,2.544974630763629,
2022-08-06,2022-08,2022,119.8,37.60023648147507,,2.544974630763629,
2022-08-07,2022-08,2022,120.71,37.60023648147507,,2.544974630763629,
2022-08-08,2022-08,2022,128.02,37.866485023938566,,2.544974630763629,
2022-08-09,2022-08,2022,124.22,39.47176185436952,,2.544974630763629,
2022-08-10,2022-08,2022,138.21,41.32052766289545,,2.544974630763629,
2022-08-11,2022-08,2022,147.05,41.06817985215003,,2.544974630763629,
2022-08-12,2022-08,2022,149.88,41.43936047047739,,2.544974630763629,
2022-08-13,2022-08,2022,148.17,41.43936047047739,,2.544974630763629,
2022-08-14,2022-08,2022,139.27,41.43936047047739,,2.544974630763629,
2022-08-15,2022-08,2022,147.09,42.32386689013489,,2.544974630763629,
2022-08-16,2022-08,2022,154.92,42.95893625626977,,2.544974630763629,
2022-08-17,2022-08,2022,158.54,43.60472051187144,,2.544974630763629,
2022-08-18,2022-08,2022,154.31,43.96818205465332,,2.544974630763629,
2022-08-19,2022-08,2022,170.22,45.4574295801079,,2.544974630763629,
2022-08-20,2022-08,2022,182.3,45.4574295801079,,2.544974630763629,
2022-08-21,2022-08,2022,189.46,45.4574295801079,,2.544974630763629,
2022-08-22,2022-08,2022,210.68,46.12132620480292,,2.544974630763629,
2022-08-23,2022-08,2022,209.45,46.47295672572033,,2.544974630763629,
2022-08-24,2022-08,2022,206.12,45.48219644091475,,2.544974630763629,
2022-08-25,2022-08,2022,232.6,45.14566327496351,,2.544974630763629,
2022-08-26,2022-08,2022,219.63,44.95095337299823,,2.544974630763629,
2022-08-27,2022-08,2022,213.58,44.95095337299823,,2.544974630763629,
2022-08-28,2022-08,2022,229.63,44.95095337299823,,2.544974630763629,
2022-08-29,2022-08,2022,240.88,47.34190640164101,,2.544974630763629,
2022-08-30,2022-08,2022,225.5,44.42175531975407,,2.544974630763629,
2022-08-31,2022-08,2022,194.22,44.673048684448936,,2.544974630763629,
2022-09-01,2022-09,2022,172.34,45.155355670050014,,2.544974630763629,
2022-09-02,2022-09,2022,106.8,46.15368031099627,,2.544974630763629,
2022-09-03,2022-09,2022,111.74,46.15368031099627,,2.544974630763629,
2022-09-04,2022-09,2022,121.92,46.15368031099627,,2.544974630763629,
2022-09-05,2022-09,2022,122.49,46.15368031099627,,2.544974630763629,
2022-09-06,2022-09,2022,102.51,47.030562473276945,,2.544974630763629,
2022-09-07,2022-09,2022,111.56,44.68201758591917,,2.544974630763629,
2022-09-08,2022-09,2022,124.6,42.770225783814624,,2.544974630763629,
2022-09-09,2022-09,2022,141.8,41.47351066773114,,2.544974630763629,
2022-09-10,2022-09,2022,145.73,41.47351066773114,,2.544974630763629,
2022-09-11,2022-09,2022,141.85,41.47351066773114,,2.544974630763629,
2022-09-12,2022-09,2022,142.58,40.13112861813721,,2.544974630763629,
2022-09-13,2022-09,2022,134.74,40.74969697308775,,2.544974630763629,
2022-09-14,2022-09,2022,158.97,41.351939233646554,,2.544974630763629,
2022-09-15,2022-09,2022,164.64,41.46673301719311,,2.544974630763629,
2022-09-16,2022-09,2022,95.25,40.895459073076175,,2.544974630763629,
2022-09-17,2022-09,2022,114.79,40.895459073076175,,2.544974630763629,
2022-09-18,2022-09,2022,113.28,40.895459073076175,,2.544974630763629,
2022-09-19,2022-09,2022,119.67,40.940441774568455,,2.544974630763629,
2022-09-20,2022-09,2022,120.89,40.13309721470532,,2.544974630763629,
2022-09-21,2022-09,2022,131.38,40.35130002547182,,2.544974630763629,
2022-09-22,2022-09,2022,116.96,40.363889541565946,,2.544974630763629,
2022-09-23,2022-09,2022,106.87,40.81876103801343,,2.544974630763629,
2022-09-24,2022-09,2022,81.08,40.81876103801343,,2.544974630763629,
2022-09-25,2022-09,2022,91.35,40.81876103801343,,2.544974630763629,
2022-09-26,2022-09,2022,86.21,41.330710619034726,,2.544974630763629,
2022-09-27,2022-09,2022,94.79,41.80654405906497,,2.544974630763629,
2022-09-28,2022-09,2022,92.32,41.9264399078232,,2.544974630763629,
2022-09-29,2022-09,2022,84.09,41.53774004127739,,2.544974630763629,
2022-09-30,2022-09,2022,77.28,41.05604198511604,,2.544974630763629,
2022-10-01,2022-10,2022,94.26,41.05604198511604,,2.544974630763629,
2022-10-02,2022-10,2022,110.62,41.05604198511604,,2.544974630763629,
2022-10-03,2022-10,2022,101.73,39.391571189490826,,2.544974630763629,
2022-10-04,2022-10,2022,107.58,37.48451932966061,,2.544974630763629,
2022-10-05,2022-10,2022,88.37,36.14388065818396,,2.544974630763629,
2022-10-06,2022-10,2022,88.98,32.90960660234718,,2.544974630763629,
2022-10-07,2022-10,2022,81.19,32.88035829543796,,2.544974630763629,
2022-10-08,2022-10,2022,74.01,32.88035829543796,,2.544974630763629,
2022-10-09,2022-10,2022,77.5,32.88035829543796,,2.544974630763629,
2022-10-10,2022-10,2022,83.31,33.125953099336456,,2.544974630763629,
2022-10-11,2022-10,2022,80.68,33.67287975192094,,2.544974630763629,
2022-10-12,2022-10,2022,75.42,35.4612777792783,,2.544974630763629,
2022-10-13,2022-10,2022,76.41,34.61018009852546,,2.544974630763629,
2022-10-14,2022-10,2022,60.77,34.58228120519165,,2.544974630763629,
2022-10-15,2022-10,2022,55.06,34.58228120519165,,2.544974630763629,
2022-10-16,2022-10,2022,46.43,34.58228120519165,,2.544974630763629,
2022-10-17,2022-10,2022,38.74,33.994080467465125,,2.544974630763629,
2022-10-18,2022-10,2022,23.52,33.269008298682294,,2.544974630763629,
2022-10-19,2022-10,2022,29.61,33.25363632478776,,2.544974630763629,
2022-10-20,2022-10,2022,41.11,33.96261904270143,,2.544974630763629,
2022-10-21,2022-10,2022,44.48,33.88808778318679,,2.544974630763629,
2022-10-22,2022-10,2022,35.09,33.88808778318679,,2.544974630763629,
2022-10-23,2022-10,2022,15.6,33.88808778318679,,2.544974630763629,
2022-10-24,2022-10,2022,35.48,33.32872388640874,,2.544974630763629,
2022-10-25,2022-10,2022,37.59,33.4571231533153,,2.544974630763629,
2022-10-26,2022-10,2022,52.27,33.16697578832407,,2.544974630763629,
2022-10-27,2022-10,2022,43.82,32.666502642078285,,2.544974630763629,
2022-10-28,2022-10,2022,47.02,33.90276363410692,,2.544974630763629,
2022-10-29,2022-10,2022,72.42,33.90276363410692,,2.544974630763629,
2022-10-30,2022-10,2022,77.38,33.90276363410692,,2.544974630763629,
2022-10-31,2022-10,2022,58.36,27.272596564854613,,2.544974630763629,
2022-11-01,2022-11,2022,57.62,28.02128306893877,,2.544974630763629,
2022-11-02,2022-11,2022,56.75,28.76022617300606,,2.544974630763629,
